#{"t_start": 1781094374.7070918, "env_id": "None"}
r,l,t
3.0,1,4.169568
10.0,1,4.169568
3.0,1,4.169568
-10.0,1,4.169568
10.0,1,4.187835
-10.0,1,4.187835
-10.0,1,4.187835
-10.0,1,4.187835
-10.0,1,4.197964
-10.0,1,4.202714
-10.0,1,4.202714
3.0,1,4.202714
-10.0,1,4.202714
-10.0,1,4.202714
-10.0,1,4.217729
3.0,1,4.217729
-10.0,1,4.225407
-10.0,1,4.225407
-10.0,1,4.225407
-10.0,1,4.225407
-10.0,1,4.233424
-10.0,1,4.233424
-10.0,1,4.233424
-10.0,1,4.233424
10.0,1,4.249141
-10.0,1,4.249141
-10.0,1,4.249141
-10.0,1,4.249141
-10.0,1,4.262715
-10.0,1,4.266245
-10.0,1,4.266245
-10.0,1,4.266245
-10.0,1,4.273883
-10.0,1,4.273883
-10.0,1,4.273883
-10.0,1,4.280942
-10.0,1,4.288354
-10.0,1,4.288354
-10.0,1,4.288354
-10.0,1,4.288354
-10.0,1,4.300225
-10.0,1,4.300225
-10.0,1,4.300225
-10.0,1,4.300225
-10.0,1,4.313084
-10.0,1,4.313084
-10.0,1,4.313084
-10.0,1,4.313084
10.0,1,4.329037
-10.0,1,4.329037
-10.0,1,4.329037
-10.0,1,4.329037
-10.0,1,4.329037
-10.0,1,4.329037
-10.0,1,4.329037
10.0,1,4.344793
-10.0,1,4.344793
-10.0,1,4.344793
-10.0,1,4.344793
-10.0,1,4.344793
-10.0,1,4.361813
-10.0,1,4.36418
-10.0,1,4.367351
-10.0,1,4.367351
-10.0,1,4.376798
-10.0,1,4.376798
-10.0,1,4.376798
-10.0,1,4.376798
3.0,1,4.376798
-10.0,1,4.392501
-10.0,1,4.392501
-10.0,1,4.392501
-10.0,1,4.402538
10.0,1,4.402538
-10.0,1,4.402538
3.0,1,4.408604
-10.0,1,4.408604
3.0,1,4.408604
-10.0,1,4.408604
-10.0,1,4.408604
-10.0,1,4.427799
-10.0,1,4.427799
-10.0,1,4.427799
-10.0,1,4.427799
-10.0,1,4.440315
3.0,1,4.440315
-10.0,1,4.440315
3.0,1,4.440315
-10.0,1,4.440315
-10.0,1,4.440315
-10.0,1,4.440315
-10.0,1,4.456259
-10.0,1,4.456259
-10.0,1,4.456259
-10.0,1,4.456259
-10.0,1,4.456259
-10.0,1,4.475856
-10.0,1,4.475856
-10.0,1,4.475856
-10.0,1,4.475856
-10.0,1,4.488062
-10.0,1,4.488062
-10.0,1,4.488062
-10.0,1,4.488062
-10.0,1,4.488062
-10.0,1,4.488062
-10.0,1,4.50378
10.0,1,4.50378
10.0,1,4.50378
3.0,1,4.50378
-10.0,1,4.50378
-10.0,1,4.519858
-10.0,1,4.525485
-10.0,1,4.525485
-10.0,1,4.525485
-10.0,1,4.525485
-10.0,1,4.538859
-10.0,1,4.538859
-10.0,1,4.538859
-10.0,1,4.538859
-10.0,1,4.551318
-10.0,1,4.551318
-10.0,1,4.551318
-10.0,1,4.5543
-10.0,1,4.556305
-10.0,1,4.556305
-10.0,1,4.556305
-10.0,1,4.567362
-10.0,1,4.567362
-10.0,1,4.567362
-10.0,1,4.567362
-10.0,1,4.567362
-10.0,1,4.584259
-10.0,1,4.584259
3.0,1,4.584259
3.0,1,4.584259
-10.0,1,4.599028
-10.0,1,4.599028
-10.0,1,4.599028
-10.0,1,4.599028
-10.0,1,4.599028
10.0,1,4.599028
-10.0,1,4.614865
-10.0,1,4.614865
-10.0,1,4.614865
10.0,1,4.625488
-10.0,1,4.625488
-10.0,1,4.625488
-10.0,1,4.630533
-10.0,1,4.630533
-10.0,1,4.630533
-10.0,1,4.630533
-10.0,1,4.646648
-10.0,1,4.646648
10.0,1,4.646648
-10.0,1,4.646648
-10.0,1,4.646648
-10.0,1,4.646648
-10.0,1,4.662384
-10.0,1,4.662384
-10.0,1,4.669286
-10.0,1,4.669286
-10.0,1,4.669286
-10.0,1,4.669286
-10.0,1,4.678296
-10.0,1,4.678296
-10.0,1,4.678296
-10.0,1,4.678296
-10.0,1,4.69409
10.0,1,4.69409
-10.0,1,4.69409
10.0,1,4.69409
-10.0,1,4.71
-10.0,1,4.71
-10.0,1,4.71
-10.0,1,4.71
-10.0,1,4.71
10.0,1,4.71
-10.0,1,4.72561
-10.0,1,4.72561
-10.0,1,4.72561
-10.0,1,4.72561
-10.0,1,4.741341
3.0,1,4.741341
-10.0,1,4.741341
-10.0,1,4.741341
-10.0,1,4.741341
-10.0,1,4.741341
-10.0,1,4.757105
-10.0,1,4.757105
-10.0,1,4.757105
-10.0,1,4.757105
-10.0,1,4.77303
-10.0,1,4.77303
-10.0,1,4.77303
-10.0,1,4.77303
-10.0,1,4.77303
10.0,1,4.788739
-10.0,1,4.788739
-10.0,1,4.788739
-10.0,1,4.788739
-10.0,1,4.788739
-10.0,1,4.788739
-10.0,1,4.788739
10.0,1,4.804832
-10.0,1,4.804832
-10.0,1,4.804832
-10.0,1,4.804832
-10.0,1,4.825651
-10.0,1,4.825651
-10.0,1,4.825651
10.0,1,4.825651
-10.0,1,4.838055
-10.0,1,4.838055
3.0,1,4.84006
-10.0,1,4.842065
-10.0,1,4.84407
10.0,1,4.852763
-10.0,1,4.852763
-10.0,1,4.852763
-10.0,1,4.852763
-10.0,1,4.852763
-10.0,1,4.852763
-10.0,1,4.852763
-10.0,1,4.869705
-10.0,1,4.869705
3.0,1,4.869705
-10.0,1,4.869705
-10.0,1,4.884499
-10.0,1,4.884499
-10.0,1,4.884499
-10.0,1,4.884499
-10.0,1,4.900587
-10.0,1,4.900587
10.0,1,4.900587
-10.0,1,4.900587
10.0,1,4.912016
10.0,1,4.912016
10.0,1,4.916361
-10.0,1,4.920608
-10.0,1,4.925654
-10.0,1,4.925654
-10.0,1,4.925654
10.0,1,4.932004
-10.0,1,4.932004
10.0,1,4.932004
3.0,1,4.932004
-10.0,1,4.932004
-10.0,1,4.947972
-10.0,1,4.947972
3.0,1,4.947972
3.0,1,4.947972
3.0,1,4.963884
-10.0,1,4.963884
-10.0,1,4.963884
-10.0,1,4.963884
3.0,1,4.979812
-10.0,1,4.979812
-10.0,1,4.979812
-10.0,1,4.979812
-10.0,1,4.979812
-10.0,1,4.979812
-10.0,1,4.995775
-10.0,1,4.995775
-10.0,1,4.995775
-10.0,1,4.995775
-10.0,1,4.995775
-10.0,1,4.995775
-10.0,1,5.011543
-10.0,1,5.011543
-10.0,1,5.011543
-10.0,1,5.011543
-10.0,1,5.028504
3.0,1,5.028504
-10.0,1,5.028504
-10.0,1,5.028504
-10.0,1,5.043137
-10.0,1,5.043137
-10.0,1,5.043137
-10.0,1,5.043137
-10.0,1,5.059045
10.0,1,5.061025
-10.0,1,5.061025
-10.0,1,5.061025
-10.0,1,5.061025
-10.0,1,5.061025
-10.0,1,5.075037
-10.0,1,5.075037
-10.0,1,5.075037
-10.0,1,5.075037
-10.0,1,5.075037
-10.0,1,5.075037
-10.0,1,5.090774
10.0,1,5.090774
-10.0,1,5.090774
-10.0,1,5.090774
-10.0,1,5.106766
3.0,1,5.106766
-10.0,1,5.106766
-10.0,1,5.106766
-10.0,1,5.106766
-10.0,1,5.12208
-10.0,1,5.124086
-10.0,1,5.124086
-10.0,1,5.125591
-10.0,1,5.125591
-10.0,1,5.125591
-10.0,1,5.125591
-10.0,1,5.142289
10.0,1,5.142289
-10.0,1,5.142289
-10.0,1,5.142289
10.0,1,5.153475
10.0,1,5.153475
-10.0,1,5.153475
-10.0,1,5.153475
-10.0,1,5.16932
-10.0,1,5.16932
-10.0,1,5.16932
10.0,1,5.16932
-10.0,1,5.16932
10.0,1,5.16932
3.0,1,5.185294
-10.0,1,5.185294
-10.0,1,5.185294
-10.0,1,5.185294
-10.0,1,5.185294
-10.0,1,5.185294
10.0,1,5.201375
-10.0,1,5.201375
-10.0,1,5.201375
-10.0,1,5.201375
-10.0,1,5.21708
3.0,1,5.21708
-10.0,1,5.21708
-10.0,1,5.21708
-10.0,1,5.225685
-10.0,1,5.23321
-10.0,1,5.23321
-10.0,1,5.23321
-10.0,1,5.242271
-10.0,1,5.242271
3.0,1,5.242271
3.0,1,5.249334
-10.0,1,5.249334
-10.0,1,5.249334
-10.0,1,5.249334
-10.0,1,5.249334
10.0,1,5.265373
-10.0,1,5.265373
-10.0,1,5.265373
-10.0,1,5.265373
-10.0,1,5.282118
10.0,1,5.282118
-10.0,1,5.282118
3.0,1,5.282118
-10.0,1,5.296832
10.0,1,5.296832
-10.0,1,5.296832
-10.0,1,5.296832
-10.0,1,5.296832
-10.0,1,5.296832
-10.0,1,5.312591
-10.0,1,5.312591
-10.0,1,5.319549
-10.0,1,5.319549
-10.0,1,5.319549
-10.0,1,5.319549
-10.0,1,5.328602
-10.0,1,5.328602
3.0,1,5.328602
-10.0,1,5.328602
10.0,1,5.345755
-10.0,1,5.345755
-10.0,1,5.345755
-10.0,1,5.345755
-10.0,1,5.345755
-10.0,1,5.345755
-10.0,1,5.345755
-10.0,1,5.36077
-10.0,1,5.369206
-10.0,1,5.369206
-10.0,1,5.369206
10.0,1,5.369206
-10.0,1,5.376879
3.0,1,5.376879
-10.0,1,5.376879
-10.0,1,5.376879
-10.0,1,5.395612
-10.0,1,5.395612
10.0,1,5.395612
-10.0,1,5.395612
-10.0,1,5.40871
-10.0,1,5.40871
-10.0,1,5.40871
3.0,1,5.40871
-10.0,1,5.424602
3.0,1,5.425611
-10.0,1,5.425611
-10.0,1,5.425611
3.0,1,5.425611
-10.0,1,5.425611
3.0,1,5.440629
3.0,1,5.441849
-10.0,1,5.441849
-10.0,1,5.441849
10.0,1,5.441849
10.0,1,5.441849
-10.0,1,5.459127
-10.0,1,5.459127
-10.0,1,5.459127
-10.0,1,5.459127
3.0,1,5.475132
-10.0,1,5.477137
-10.0,1,5.479142
-10.0,1,5.481147
-10.0,1,5.488986
-10.0,1,5.488986
-10.0,1,5.488986
-10.0,1,5.488986
-10.0,1,5.503498
-10.0,1,5.503498
3.0,1,5.503498
-10.0,1,5.503498
-10.0,1,5.519389
-10.0,1,5.519389
-10.0,1,5.519389
10.0,1,5.525452
-10.0,1,5.525452
-10.0,1,5.525452
-10.0,1,5.53547
3.0,1,5.53547
-10.0,1,5.540078
10.0,1,5.540078
-10.0,1,5.540078
-10.0,1,5.540078
3.0,1,5.552499
-10.0,1,5.557226
-10.0,1,5.557226
-10.0,1,5.559231
-10.0,1,5.567406
-10.0,1,5.567406
-10.0,1,5.567406
-10.0,1,5.567406
-10.0,1,5.567406
-10.0,1,5.567406
-10.0,1,5.583104
3.0,1,5.583104
-10.0,1,5.595073
-10.0,1,5.598882
-10.0,1,5.60089
-10.0,1,5.602896
-10.0,1,5.602896
-10.0,1,5.602896
-10.0,1,5.602896
3.0,1,5.614758
-10.0,1,5.614758
-10.0,1,5.625791
-10.0,1,5.625791
-10.0,1,5.625791
3.0,1,5.630833
-10.0,1,5.630833
-10.0,1,5.630833
10.0,1,5.630833
10.0,1,5.646567
-10.0,1,5.646567
-10.0,1,5.646567
-10.0,1,5.646567
-10.0,1,5.646567
-10.0,1,5.646567
-10.0,1,5.662663
-10.0,1,5.662663
-10.0,1,5.662663
-10.0,1,5.662663
-10.0,1,5.662663
-10.0,1,5.662663
3.0,1,5.68085
-10.0,1,5.682856
-10.0,1,5.684862
-10.0,1,5.686866
3.0,1,5.697365
-10.0,1,5.699374
-10.0,1,5.701382
-10.0,1,5.701382
-10.0,1,5.713979
-10.0,1,5.713979
-10.0,1,5.713979
-10.0,1,5.713979
-10.0,1,5.726118
-10.0,1,5.726118
-10.0,1,5.726118
-10.0,1,5.726118
-10.0,1,5.726118
-10.0,1,5.726118
-10.0,1,5.742069
-10.0,1,5.742069
-10.0,1,5.749286
-10.0,1,5.749286
-10.0,1,5.749286
-10.0,1,5.758042
-10.0,1,5.758042
10.0,1,5.758042
-10.0,1,5.758042
-10.0,1,5.758042
-10.0,1,5.776062
-10.0,1,5.776062
-10.0,1,5.776062
-10.0,1,5.776062
-10.0,1,5.790087
-10.0,1,5.790087
-10.0,1,5.790087
10.0,1,5.790087
-10.0,1,5.805748
-10.0,1,5.805748
3.0,1,5.805748
3.0,1,5.805748
3.0,1,5.821858
-10.0,1,5.821858
-10.0,1,5.821858
-10.0,1,5.82646
3.0,1,5.82646
-10.0,1,5.837587
3.0,1,5.837587
-10.0,1,5.837587
-10.0,1,5.837587
-10.0,1,5.853476
-10.0,1,5.853476
-10.0,1,5.853476
-10.0,1,5.853476
-10.0,1,5.853476
-10.0,1,5.853476
-10.0,1,5.869238
-10.0,1,5.869238
-10.0,1,5.869238
-10.0,1,5.869238
-10.0,1,5.869238
-10.0,1,5.887064
-10.0,1,5.887064
-10.0,1,5.887064
-10.0,1,5.887064
-10.0,1,5.900676
-10.0,1,5.900676
-10.0,1,5.900676
10.0,1,5.900676
-10.0,1,5.900676
-10.0,1,5.916692
-10.0,1,5.916692
-10.0,1,5.923973
-10.0,1,5.932645
-10.0,1,5.934656
-10.0,1,5.934656
-10.0,1,5.934656
-10.0,1,5.934656
-10.0,1,5.934656
10.0,1,5.948671
-10.0,1,5.948671
-10.0,1,5.954868
-10.0,1,5.954868
-10.0,1,5.954868
-10.0,1,5.954868
-10.0,1,5.966445
10.0,1,5.966445
10.0,1,5.966445
-10.0,1,5.966445
-10.0,1,5.98013
-10.0,1,5.98013
-10.0,1,5.98013
-10.0,1,5.98013
10.0,1,5.98013
-10.0,1,5.995826
-10.0,1,5.995826
-10.0,1,5.995826
-10.0,1,5.995826
-10.0,1,5.995826
-10.0,1,5.995826
10.0,1,5.995826
-10.0,1,6.011696
-10.0,1,6.011696
-10.0,1,6.011696
-10.0,1,6.011696
-10.0,1,6.031052
-10.0,1,6.031052
3.0,1,6.031052
-10.0,1,6.031052
-10.0,1,6.043577
10.0,1,6.043577
-10.0,1,6.043577
-10.0,1,6.043577
-10.0,1,6.05934
-10.0,1,6.05934
-10.0,1,6.05934
-10.0,1,6.05934
-10.0,1,6.05934
-10.0,1,6.075379
-10.0,1,6.075379
-10.0,1,6.075379
-10.0,1,6.075379
-10.0,1,6.075379
-10.0,1,6.075379
-10.0,1,6.091172
-10.0,1,6.091172
-10.0,1,6.091172
-10.0,1,6.091172
-10.0,1,6.091172
-10.0,1,6.106859
3.0,1,6.106859
-10.0,1,6.106859
-10.0,1,6.106859
-10.0,1,6.122493
-10.0,1,6.122493
-10.0,1,6.127096
-10.0,1,6.127096
-10.0,1,6.133214
-10.0,1,6.133214
-10.0,1,6.138231
3.0,1,6.142767
-10.0,1,6.142767
-10.0,1,6.142767
-10.0,1,6.154104
-10.0,1,6.154104
10.0,1,6.163144
-10.0,1,6.170164
-10.0,1,6.170164
10.0,1,6.170164
-10.0,1,6.170164
10.0,1,6.170164
-10.0,1,6.186294
-10.0,1,6.186294
3.0,1,6.191653
-10.0,1,6.191653
-10.0,1,6.191653
-10.0,1,6.191653
-10.0,1,6.20234
-10.0,1,6.20234
-10.0,1,6.20234
-10.0,1,6.20234
-10.0,1,6.218297
-10.0,1,6.218297
-10.0,1,6.218297
10.0,1,6.218297
-10.0,1,6.226934
-10.0,1,6.226934
-10.0,1,6.226934
-10.0,1,6.234171
3.0,1,6.234171
-10.0,1,6.234171
-10.0,1,6.234171
-10.0,1,6.234171
-10.0,1,6.25016
-10.0,1,6.25016
-10.0,1,6.25016
-10.0,1,6.25016
-10.0,1,6.266227
-10.0,1,6.266227
-10.0,1,6.266227
-10.0,1,6.266227
10.0,1,6.282115
-10.0,1,6.282115
-10.0,1,6.282115
-10.0,1,6.282115
-10.0,1,6.294154
-10.0,1,6.294154
3.0,1,6.29819
-10.0,1,6.29819
-10.0,1,6.29819
-10.0,1,6.29819
-10.0,1,6.29819
-10.0,1,6.29819
-10.0,1,6.313964
-10.0,1,6.313964
-10.0,1,6.313964
-10.0,1,6.313964
-10.0,1,6.329283
-10.0,1,6.329283
-10.0,1,6.329283
-10.0,1,6.329283
-10.0,1,6.329283
-10.0,1,6.345349
-10.0,1,6.345349
-10.0,1,6.345349
-10.0,1,6.354513
-10.0,1,6.354513
-10.0,1,6.354513
-10.0,1,6.354513
-10.0,1,6.364313
-10.0,1,6.364313
-10.0,1,6.364313
-10.0,1,6.376964
-10.0,1,6.376964
-10.0,1,6.376964
-10.0,1,6.376964
-10.0,1,6.376964
-10.0,1,6.393957
-10.0,1,6.393957
-10.0,1,6.393957
-10.0,1,6.393957
-10.0,1,6.405412
-10.0,1,6.40858
-10.0,1,6.4108
-10.0,1,6.4108
-10.0,1,6.4108
-10.0,1,6.4108
-10.0,1,6.4108
-10.0,1,6.424459
10.0,1,6.427091
-10.0,1,6.427091
-10.0,1,6.427091
10.0,1,6.44011
-10.0,1,6.44011
-10.0,1,6.44011
-10.0,1,6.44011
-10.0,1,6.44011
-10.0,1,6.455875
-10.0,1,6.455875
-10.0,1,6.455875
3.0,1,6.455875
-10.0,1,6.474792
-10.0,1,6.474792
-10.0,1,6.474792
-10.0,1,6.474792
10.0,1,6.488756
-10.0,1,6.488756
-10.0,1,6.488756
-10.0,1,6.488756
-10.0,1,6.504482
-10.0,1,6.504482
10.0,1,6.504482
-10.0,1,6.504482
-10.0,1,6.504482
-10.0,1,6.519151
-10.0,1,6.519151
10.0,1,6.519151
-10.0,1,6.527137
-10.0,1,6.535203
-10.0,1,6.535203
-10.0,1,6.535203
10.0,1,6.546395
-10.0,1,6.548402
10.0,1,6.551227
-10.0,1,6.551227
-10.0,1,6.551227
-10.0,1,6.551227
-10.0,1,6.551227
3.0,1,6.551227
10.0,1,6.567195
-10.0,1,6.567195
-10.0,1,6.567195
-10.0,1,6.567195
-10.0,1,6.582998
-10.0,1,6.582998
-10.0,1,6.582998
-10.0,1,6.582998
-10.0,1,6.599124
10.0,1,6.599124
-10.0,1,6.599124
-10.0,1,6.599124
-10.0,1,6.607969
-10.0,1,6.607969
-10.0,1,6.607969
-10.0,1,6.615099
3.0,1,6.622242
10.0,1,6.622242
-10.0,1,6.627431
3.0,1,6.630951
-10.0,1,6.635712
-10.0,1,6.635712
-10.0,1,6.635712
-10.0,1,6.635712
-10.0,1,6.646846
-10.0,1,6.646846
-10.0,1,6.646846
10.0,1,6.646846
-10.0,1,6.663898
-10.0,1,6.663898
10.0,1,6.663898
-10.0,1,6.663898
10.0,1,6.678714
-10.0,1,6.678714
10.0,1,6.678714
-10.0,1,6.678714
-10.0,1,6.678714
-10.0,1,6.696265
-10.0,1,6.696265
-10.0,1,6.696265
-10.0,1,6.696265
-10.0,1,6.710375
3.0,1,6.712382
-10.0,1,6.712382
10.0,1,6.712382
3.0,1,6.712382
-10.0,1,6.712382
-10.0,1,6.712382
-10.0,1,6.72763
-10.0,1,6.72763
3.0,1,6.72763
-10.0,1,6.72763
-10.0,1,6.742208
10.0,1,6.742208
-10.0,1,6.742208
-10.0,1,6.742208
-10.0,1,6.758168
-10.0,1,6.758168
-10.0,1,6.758168
-10.0,1,6.758168
-10.0,1,6.758168
-10.0,1,6.758168
10.0,1,6.758168
3.0,1,6.774233
10.0,1,6.778896
-10.0,1,6.778896
-10.0,1,6.778896
-10.0,1,6.778896
-10.0,1,6.789985
3.0,1,6.789985
-10.0,1,6.789985
-10.0,1,6.789985
-10.0,1,6.807086
-10.0,1,6.807086
-10.0,1,6.807086
-10.0,1,6.807086
-10.0,1,6.821959
-10.0,1,6.821959
3.0,1,6.827601
-10.0,1,6.827601
-10.0,1,6.834062
-10.0,1,6.837981
-10.0,1,6.837981
10.0,1,6.837981
-10.0,1,6.837981
-10.0,1,6.837981
3.0,1,6.855426
-10.0,1,6.855426
-10.0,1,6.855426
-10.0,1,6.855426
-10.0,1,6.855426
-10.0,1,6.855426
-10.0,1,6.870011
-10.0,1,6.870011
3.0,1,6.870011
-10.0,1,6.870011
-10.0,1,6.885944
-10.0,1,6.885944
-10.0,1,6.885944
-10.0,1,6.885944
10.0,1,6.901716
-10.0,1,6.901716
-10.0,1,6.901716
-10.0,1,6.901716
3.0,1,6.917668
-10.0,1,6.923161
10.0,1,6.923161
-10.0,1,6.927667
-10.0,1,6.93372
-10.0,1,6.93372
-10.0,1,6.93372
-10.0,1,6.93372
-10.0,1,6.93372
-10.0,1,6.93372
-10.0,1,6.93372
10.0,1,6.93372
-10.0,1,6.949745
-10.0,1,6.949745
-10.0,1,6.949745
-10.0,1,6.949745
-10.0,1,6.965504
-10.0,1,6.965504
3.0,1,6.965504
-10.0,1,6.965504
10.0,1,6.980835
-10.0,1,6.980835
-10.0,1,6.980835
-10.0,1,6.980835
-10.0,1,6.997189
-10.0,1,6.997189
-10.0,1,6.997189
3.0,1,6.997189
-10.0,1,7.005552
-10.0,1,7.005552
-10.0,1,7.011726
-10.0,1,7.011726
-10.0,1,7.011726
-10.0,1,7.011726
-10.0,1,7.011726
-10.0,1,7.011726
-10.0,1,7.038782
-10.0,1,7.038782
-10.0,1,7.038782
-10.0,1,7.04198
10.0,1,7.049511
-10.0,1,7.053522
10.0,1,7.055529
3.0,1,7.055529
-10.0,1,7.059278
-10.0,1,7.059278
-10.0,1,7.059278
-10.0,1,7.059278
3.0,1,7.076183
-10.0,1,7.076183
-10.0,1,7.076183
-10.0,1,7.076183
-10.0,1,7.090814
-10.0,1,7.090814
-10.0,1,7.090814
-10.0,1,7.090814
10.0,1,7.101823
-10.0,1,7.101823
-10.0,1,7.106598
-10.0,1,7.106598
-10.0,1,7.11241
-10.0,1,7.11241
-10.0,1,7.11241
-10.0,1,7.11241
-10.0,1,7.128159
-10.0,1,7.130135
-10.0,1,7.130135
-10.0,1,7.130135
3.0,1,7.138419
3.0,1,7.138419
3.0,1,7.138419
-10.0,1,7.138419
-10.0,1,7.15414
-10.0,1,7.15414
-10.0,1,7.15414
10.0,1,7.15414
-10.0,1,7.170167
3.0,1,7.170167
-10.0,1,7.170167
-10.0,1,7.170167
-10.0,1,7.187201
-10.0,1,7.187201
-10.0,1,7.187201
-10.0,1,7.187201
-10.0,1,7.193575
-10.0,1,7.201881
-10.0,1,7.201881
3.0,1,7.205443
-10.0,1,7.211454
-10.0,1,7.211454
-10.0,1,7.211454
-10.0,1,7.211454
-10.0,1,7.221027
-10.0,1,7.221027
-10.0,1,7.228029
10.0,1,7.228029
-10.0,1,7.236862
-10.0,1,7.236862
-10.0,1,7.236862
-10.0,1,7.236862
10.0,1,7.252862
-10.0,1,7.252862
-10.0,1,7.255473
-10.0,1,7.255473
10.0,1,7.26511
10.0,1,7.26511
3.0,1,7.26511
-10.0,1,7.26511
-10.0,1,7.26511
3.0,1,7.281099
-10.0,1,7.281099
3.0,1,7.281099
-10.0,1,7.281099
-10.0,1,7.281099
3.0,1,7.296875
-10.0,1,7.296875
3.0,1,7.296875
-10.0,1,7.296875
10.0,1,7.312966
-10.0,1,7.312966
-10.0,1,7.312966
10.0,1,7.312966
-10.0,1,7.312966
-10.0,1,7.32805
-10.0,1,7.32906
10.0,1,7.32906
3.0,1,7.32906
-10.0,1,7.32906
-10.0,1,7.346462
-10.0,1,7.346462
-10.0,1,7.346462
-10.0,1,7.346462
10.0,1,7.364784
3.0,1,7.368797
-10.0,1,7.370803
-10.0,1,7.372808
-10.0,1,7.378328
-10.0,1,7.378328
3.0,1,7.378328
-10.0,1,7.378328
-10.0,1,7.392849
-10.0,1,7.392849
10.0,1,7.392849
-10.0,1,7.392849
-10.0,1,7.392849
3.0,1,7.408605
10.0,1,7.408605
-10.0,1,7.408605
-10.0,1,7.419026
-10.0,1,7.419026
-10.0,1,7.424542
10.0,1,7.424542
-10.0,1,7.428156
-10.0,1,7.428156
-10.0,1,7.428156
-10.0,1,7.428156
3.0,1,7.440477
-10.0,1,7.440477
10.0,1,7.440477
-10.0,1,7.440477
-10.0,1,7.457694
10.0,1,7.457694
-10.0,1,7.457694
-10.0,1,7.457694
-10.0,1,7.472709
-10.0,1,7.477637
-10.0,1,7.477637
-10.0,1,7.477637
-10.0,1,7.488836
10.0,1,7.488836
-10.0,1,7.488836
-10.0,1,7.488836
3.0,1,7.488836
-10.0,1,7.488836
-10.0,1,7.504942
3.0,1,7.504942
-10.0,1,7.513158
-10.0,1,7.513158
-10.0,1,7.520841
10.0,1,7.520841
-10.0,1,7.528451
-10.0,1,7.528451
-10.0,1,7.528451
-10.0,1,7.536958
3.0,1,7.536958
-10.0,1,7.536958
-10.0,1,7.536958
-10.0,1,7.536958
-10.0,1,7.556042
3.0,1,7.558051
10.0,1,7.56101
-10.0,1,7.56101
-10.0,1,7.570178
-10.0,1,7.570178
-10.0,1,7.570178
3.0,1,7.570178
-10.0,1,7.586538
-10.0,1,7.586538
-10.0,1,7.586538
-10.0,1,7.586538
-10.0,1,7.600419
-10.0,1,7.600419
-10.0,1,7.600419
-10.0,1,7.600419
-10.0,1,7.600419
-10.0,1,7.616498
-10.0,1,7.616498
-10.0,1,7.616498
-10.0,1,7.616498
-10.0,1,7.616498
-10.0,1,7.628635
-10.0,1,7.628635
-10.0,1,7.634248
-10.0,1,7.634248
-10.0,1,7.634248
-10.0,1,7.634248
-10.0,1,7.647985
-10.0,1,7.647985
-10.0,1,7.647985
-10.0,1,7.647985
-10.0,1,7.647985
-10.0,1,7.647985
-10.0,1,7.663728
-10.0,1,7.663728
-10.0,1,7.663728
-10.0,1,7.663728
-10.0,1,7.663728
-10.0,1,7.663728
10.0,1,7.679845
-10.0,1,7.679845
-10.0,1,7.679845
-10.0,1,7.679845
-10.0,1,7.695919
-10.0,1,7.695919
-10.0,1,7.695919
-10.0,1,7.695919
-10.0,1,7.711695
-10.0,1,7.711695
-10.0,1,7.711695
-10.0,1,7.711695
-10.0,1,7.711695
-10.0,1,7.728636
-10.0,1,7.728636
-10.0,1,7.728636
-10.0,1,7.728636
-10.0,1,7.74358
-10.0,1,7.74358
-10.0,1,7.74358
3.0,1,7.74358
-10.0,1,7.74358
-10.0,1,7.74358
-10.0,1,7.74358
-10.0,1,7.763417
3.0,1,7.763417
10.0,1,7.763417
-10.0,1,7.763417
-10.0,1,7.775388
-10.0,1,7.775388
-10.0,1,7.775388
-10.0,1,7.775388
-10.0,1,7.775388
-10.0,1,7.791512
-10.0,1,7.791512
-10.0,1,7.791512
-10.0,1,7.791512
-10.0,1,7.791512
3.0,1,7.807236
-10.0,1,7.807236
-10.0,1,7.815947
10.0,1,7.815947
-10.0,1,7.822953
-10.0,1,7.822953
-10.0,1,7.828549
-10.0,1,7.828549
10.0,1,7.828549
-10.0,1,7.828549
3.0,1,7.839072
10.0,1,7.839072
-10.0,1,7.839072
-10.0,1,7.839072
-10.0,1,7.854742
-10.0,1,7.854742
10.0,1,7.854742
-10.0,1,7.854742
10.0,1,7.870478
10.0,1,7.870478
-10.0,1,7.870478
-10.0,1,7.870478
-10.0,1,7.881056
-10.0,1,7.881056
10.0,1,7.881056
-10.0,1,7.886396
-10.0,1,7.886396
-10.0,1,7.886396
-10.0,1,7.886396
-10.0,1,7.886396
10.0,1,7.902179
-10.0,1,7.902179
3.0,1,7.902179
-10.0,1,7.902179
-10.0,1,7.902179
10.0,1,7.919262
-10.0,1,7.922978
10.0,1,7.924252
-10.0,1,7.928762
-10.0,1,7.933817
-10.0,1,7.933817
-10.0,1,7.933817
-10.0,1,7.933817
10.0,1,7.933817
-10.0,1,7.933817
10.0,1,7.949539
-10.0,1,7.949539
-10.0,1,7.949539
-10.0,1,7.949539
-10.0,1,7.949539
-10.0,1,7.965297
-10.0,1,7.965297
10.0,1,7.965297
-10.0,1,7.965297
-10.0,1,7.980966
-10.0,1,7.980966
-10.0,1,7.980966
-10.0,1,7.980966
-10.0,1,7.997814
-10.0,1,7.997814
10.0,1,7.997814
10.0,1,7.997814
-10.0,1,8.012595
-10.0,1,8.012595
-10.0,1,8.012595
-10.0,1,8.012595
-10.0,1,8.012595
-10.0,1,8.028643
