#{"t_start": 1781094110.7139392, "env_id": "None"}
r,l,t
10.0,1,94.128271
10.0,1,94.13145
10.0,1,94.134668
-10.0,1,94.143897
10.0,1,94.145902
-10.0,1,94.147907
3.0,1,94.149912
-10.0,1,94.157079
10.0,1,94.158947
-10.0,1,94.159963
10.0,1,94.16408
10.0,1,94.170767
3.0,1,94.172772
-10.0,1,94.175782
10.0,1,94.181616
10.0,1,94.190363
-10.0,1,94.19187
-10.0,1,94.194005
10.0,1,94.196566
10.0,1,94.204422
10.0,1,94.207932
-10.0,1,94.209938
3.0,1,94.211943
3.0,1,94.218363
10.0,1,94.220369
-10.0,1,94.222374
-10.0,1,94.22388
10.0,1,94.231499
10.0,1,94.23551
10.0,1,94.237514
10.0,1,94.23952
10.0,1,94.248853
10.0,1,94.251281
10.0,1,94.253754
10.0,1,94.25553
-10.0,1,94.262362
3.0,1,94.263431
10.0,1,94.265366
10.0,1,94.269076
-10.0,1,94.276603
-10.0,1,94.278609
-10.0,1,94.280614
-10.0,1,94.280614
10.0,1,94.292785
-10.0,1,94.29429
10.0,1,94.295673
10.0,1,94.299224
-10.0,1,94.305506
10.0,1,94.308526
-10.0,1,94.311125
-10.0,1,94.313694
-10.0,1,94.32057
10.0,1,94.32174
3.0,1,94.323429
-10.0,1,94.32516
10.0,1,94.33286
10.0,1,94.336871
3.0,1,94.338877
10.0,1,94.340882
-10.0,1,94.348749
10.0,1,94.351908
10.0,1,94.351908
10.0,1,94.35427
-10.0,1,94.363679
-10.0,1,94.363679
10.0,1,94.368111
-10.0,1,94.369802
-10.0,1,94.375307
-10.0,1,94.379537
10.0,1,94.379537
10.0,1,94.384356
3.0,1,94.39184
10.0,1,94.395593
10.0,1,94.398203
10.0,1,94.403839
3.0,1,94.411007
10.0,1,94.414017
-10.0,1,94.416025
10.0,1,94.418032
-10.0,1,94.426153
10.0,1,94.429905
10.0,1,94.431911
-10.0,1,94.433915
10.0,1,94.440365
10.0,1,94.444374
10.0,1,94.445879
10.0,1,94.447883
10.0,1,94.457232
10.0,1,94.460111
-10.0,1,94.460111
10.0,1,94.461952
10.0,1,94.472554
-10.0,1,94.472554
10.0,1,94.476558
-10.0,1,94.476558
10.0,1,94.485891
-10.0,1,94.485891
-10.0,1,94.488291
10.0,1,94.48969
-10.0,1,94.49817
10.0,1,94.49817
-10.0,1,94.49817
10.0,1,94.49817
10.0,1,94.51695
10.0,1,94.518954
10.0,1,94.520959
10.0,1,94.522964
10.0,1,94.532367
10.0,1,94.535053
-10.0,1,94.535053
-10.0,1,94.537191
-10.0,1,94.543933
10.0,1,94.547943
10.0,1,94.549948
-10.0,1,94.549948
-10.0,1,94.558683
10.0,1,94.560688
10.0,1,94.562694
10.0,1,94.564699
10.0,1,94.571033
10.0,1,94.574784
-10.0,1,94.576791
10.0,1,94.578798
10.0,1,94.58659
10.0,1,94.588597
10.0,1,94.590603
10.0,1,94.594113
10.0,1,94.602048
10.0,1,94.604566
10.0,1,94.605571
10.0,1,94.607574
10.0,1,94.617562
-10.0,1,94.617562
-10.0,1,94.623535
3.0,1,94.625542
-10.0,1,94.635121
-10.0,1,94.635121
-10.0,1,94.637336
10.0,1,94.637336
10.0,1,94.647177
-10.0,1,94.651113
10.0,1,94.653768
10.0,1,94.653768
10.0,1,94.661864
10.0,1,94.663869
10.0,1,94.666879
-10.0,1,94.668885
10.0,1,94.679902
10.0,1,94.682749
-10.0,1,94.683949
-10.0,1,94.685208
10.0,1,94.692915
10.0,1,94.696594
-10.0,1,94.696594
-10.0,1,94.699109
-10.0,1,94.707143
-10.0,1,94.708305
10.0,1,94.711762
10.0,1,94.711762
-10.0,1,94.720442
10.0,1,94.722447
-10.0,1,94.724453
10.0,1,94.726458
10.0,1,94.73785
-10.0,1,94.739856
10.0,1,94.741861
-10.0,1,94.743865
10.0,1,94.749008
10.0,1,94.749008
10.0,1,94.749008
10.0,1,94.749008
-10.0,1,94.766088
10.0,1,94.768094
-10.0,1,94.770099
10.0,1,94.772104
10.0,1,94.781329
-10.0,1,94.782404
-10.0,1,94.783654
10.0,1,94.785083
-10.0,1,94.793684
-10.0,1,94.79458
-10.0,1,94.796289
10.0,1,94.798032
-10.0,1,94.805761
-10.0,1,94.806807
10.0,1,94.809788
-10.0,1,94.812355
-10.0,1,94.819767
-10.0,1,94.820837
10.0,1,94.824412
10.0,1,94.825421
3.0,1,94.834781
10.0,1,94.836787
-10.0,1,94.840799
10.0,1,94.846678
10.0,1,94.85499
10.0,1,94.856736
-10.0,1,94.858756
-10.0,1,94.860074
10.0,1,94.868683
-10.0,1,94.869756
3.0,1,94.871017
10.0,1,94.873996
10.0,1,94.883439
10.0,1,94.883439
10.0,1,94.88598
-10.0,1,94.88793
-10.0,1,94.895796
10.0,1,94.898936
10.0,1,94.901585
10.0,1,94.903902
10.0,1,94.912456
10.0,1,94.914461
10.0,1,94.916466
10.0,1,94.91847
-10.0,1,94.926476
3.0,1,94.927608
10.0,1,94.930882
-10.0,1,94.930882
10.0,1,94.940233
10.0,1,94.9427
10.0,1,94.945254
10.0,1,94.945254
10.0,1,94.957499
-10.0,1,94.959505
10.0,1,94.96151
-10.0,1,94.963515
10.0,1,94.972716
-10.0,1,94.972716
10.0,1,94.977325
10.0,1,94.979464
-10.0,1,94.98544
10.0,1,94.987621
10.0,1,94.991254
10.0,1,94.993579
10.0,1,95.000043
10.0,1,95.003999
10.0,1,95.00634
-10.0,1,95.00634
10.0,1,95.016001
-10.0,1,95.019235
10.0,1,95.021603
3.0,1,95.021603
10.0,1,95.031987
10.0,1,95.03376
10.0,1,95.036404
-10.0,1,95.037443
-10.0,1,95.045707
10.0,1,95.048031
-10.0,1,95.049039
10.0,1,95.051564
10.0,1,95.059173
-10.0,1,95.060186
10.0,1,95.060186
10.0,1,95.063694
10.0,1,95.074926
-10.0,1,95.076932
3.0,1,95.078937
-10.0,1,95.080943
10.0,1,95.086935
-10.0,1,95.086935
10.0,1,95.086935
10.0,1,95.094458
3.0,1,95.104021
10.0,1,95.106027
10.0,1,95.110038
-10.0,1,95.112044
-10.0,1,95.118079
10.0,1,95.120085
-10.0,1,95.12209
10.0,1,95.124095
10.0,1,95.131035
10.0,1,95.133041
-10.0,1,95.135045
-10.0,1,95.137051
-10.0,1,95.14386
10.0,1,95.147871
10.0,1,95.149876
3.0,1,95.151881
-10.0,1,95.159296
-10.0,1,95.161507
10.0,1,95.162558
-10.0,1,95.162558
-10.0,1,95.171985
-10.0,1,95.176414
10.0,1,95.17988
10.0,1,95.17988
-10.0,1,95.188675
10.0,1,95.19068
-10.0,1,95.192686
3.0,1,95.194691
10.0,1,95.201955
10.0,1,95.204728
10.0,1,95.207507
10.0,1,95.210366
-10.0,1,95.217064
-10.0,1,95.218133
10.0,1,95.222264
10.0,1,95.222264
-10.0,1,95.231306
10.0,1,95.233755
10.0,1,95.233755
10.0,1,95.236718
10.0,1,95.245939
3.0,1,95.247947
-10.0,1,95.249954
10.0,1,95.253967
10.0,1,95.261183
10.0,1,95.265194
10.0,1,95.2672
10.0,1,95.271214
10.0,1,95.271214
-10.0,1,95.271214
10.0,1,95.284378
-10.0,1,95.287137
10.0,1,95.295887
10.0,1,95.298898
10.0,1,95.300904
10.0,1,95.304894
-10.0,1,95.311796
10.0,1,95.315996
10.0,1,95.317878
-10.0,1,95.317878
10.0,1,95.328015
10.0,1,95.331026
10.0,1,95.333031
10.0,1,95.337043
10.0,1,95.346069
-10.0,1,95.348713
-10.0,1,95.348713
3.0,1,95.355283
-10.0,1,95.362077
10.0,1,95.365076
10.0,1,95.367613
10.0,1,95.369008
-10.0,1,95.377663
10.0,1,95.379198
10.0,1,95.381288
10.0,1,95.386413
10.0,1,95.392746
10.0,1,95.395956
10.0,1,95.395956
10.0,1,95.395956
10.0,1,95.412736
10.0,1,95.415628
10.0,1,95.41833
-10.0,1,95.41833
3.0,1,95.428472
10.0,1,95.430477
-10.0,1,95.430477
10.0,1,95.434047
10.0,1,95.445227
10.0,1,95.447234
-10.0,1,95.449239
-10.0,1,95.451246
10.0,1,95.458003
10.0,1,95.462322
-10.0,1,95.466212
10.0,1,95.46867
10.0,1,95.475709
10.0,1,95.477715
10.0,1,95.481726
10.0,1,95.483732
-10.0,1,95.492802
-10.0,1,95.492802
-10.0,1,95.494809
10.0,1,95.496816
-10.0,1,95.50882
10.0,1,95.51251
10.0,1,95.51251
10.0,1,95.517148
10.0,1,95.526461
10.0,1,95.526461
10.0,1,95.529463
-10.0,1,95.533235
10.0,1,95.544023
-10.0,1,95.545238
-10.0,1,95.547553
10.0,1,95.548641
10.0,1,95.558917
10.0,1,95.561261
-10.0,1,95.562737
10.0,1,95.563955
3.0,1,95.570476
10.0,1,95.575811
10.0,1,95.575811
10.0,1,95.581733
3.0,1,95.589893
10.0,1,95.590975
-10.0,1,95.594695
-10.0,1,95.594695
10.0,1,95.605594
-10.0,1,95.6076
10.0,1,95.609607
-10.0,1,95.611613
10.0,1,95.624125
-10.0,1,95.62633
-10.0,1,95.628697
10.0,1,95.628697
-10.0,1,95.640886
10.0,1,95.64289
10.0,1,95.644898
10.0,1,95.648651
10.0,1,95.657577
10.0,1,95.659583
10.0,1,95.661589
10.0,1,95.6646
10.0,1,95.6646
10.0,1,95.6646
10.0,1,95.6646
-10.0,1,95.680474
10.0,1,95.680474
-10.0,1,95.680474
-10.0,1,95.680474
10.0,1,95.680474
-10.0,1,95.696349
-10.0,1,95.696349
10.0,1,95.696349
10.0,1,95.696349
-10.0,1,95.712085
10.0,1,95.712085
10.0,1,95.712085
10.0,1,95.712085
-10.0,1,95.727874
10.0,1,95.727874
-10.0,1,95.727874
10.0,1,95.727874
10.0,1,95.743777
-10.0,1,95.743777
10.0,1,95.743777
-10.0,1,95.743777
10.0,1,95.759561
10.0,1,95.759561
10.0,1,95.759561
10.0,1,95.759561
10.0,1,95.775331
-10.0,1,95.775331
10.0,1,95.775331
-10.0,1,95.775331
10.0,1,95.796013
10.0,1,95.800024
3.0,1,95.80203
-10.0,1,95.80203
10.0,1,95.809536
-10.0,1,95.811542
3.0,1,95.813548
-10.0,1,95.815553
10.0,1,95.823197
10.0,1,95.825203
10.0,1,95.829214
-10.0,1,95.829214
-10.0,1,95.837017
10.0,1,95.840578
-10.0,1,95.840578
-10.0,1,95.840578
10.0,1,95.856055
3.0,1,95.859849
10.0,1,95.859849
10.0,1,95.859849
10.0,1,95.873287
10.0,1,95.873287
10.0,1,95.873287
10.0,1,95.873287
10.0,1,95.888678
10.0,1,95.892689
10.0,1,95.894697
3.0,1,95.894697
10.0,1,95.906395
-10.0,1,95.906395
-10.0,1,95.908402
-10.0,1,95.910407
-10.0,1,95.918474
-10.0,1,95.92048
-10.0,1,95.922486
10.0,1,95.924492
10.0,1,95.934478
-10.0,1,95.936486
-10.0,1,95.938492
10.0,1,95.940498
10.0,1,95.949582
-10.0,1,95.95331
10.0,1,95.957677
-10.0,1,95.957677
10.0,1,95.966373
-10.0,1,95.96838
-10.0,1,95.96838
10.0,1,95.972578
-10.0,1,95.979494
10.0,1,95.983507
-10.0,1,95.985514
10.0,1,95.989526
10.0,1,95.997996
3.0,1,95.997996
-10.0,1,95.997996
-10.0,1,96.002468
-10.0,1,96.009528
10.0,1,96.012539
10.0,1,96.014545
-10.0,1,96.016551
10.0,1,96.023954
10.0,1,96.023954
-10.0,1,96.028525
10.0,1,96.031866
10.0,1,96.040496
-10.0,1,96.04184
10.0,1,96.044418
10.0,1,96.046638
10.0,1,96.052571
-10.0,1,96.059543
10.0,1,96.062555
10.0,1,96.062555
-10.0,1,96.073296
-10.0,1,96.075349
10.0,1,96.076354
10.0,1,96.076354
10.0,1,96.089727
10.0,1,96.09209
10.0,1,96.095542
10.0,1,96.095542
10.0,1,96.106658
10.0,1,96.109875
10.0,1,96.112069
-10.0,1,96.112069
-10.0,1,96.119814
10.0,1,96.121821
10.0,1,96.123827
10.0,1,96.12784
10.0,1,96.136357
-10.0,1,96.136357
10.0,1,96.139912
-10.0,1,96.141639
10.0,1,96.149946
-10.0,1,96.151953
-10.0,1,96.153959
10.0,1,96.157713
-10.0,1,96.167207
10.0,1,96.169578
10.0,1,96.171587
10.0,1,96.175524
10.0,1,96.185821
10.0,1,96.187568
-10.0,1,96.188648
10.0,1,96.192693
10.0,1,96.200832
10.0,1,96.200832
-10.0,1,96.205899
10.0,1,96.208157
10.0,1,96.21591
10.0,1,96.217915
10.0,1,96.219663
10.0,1,96.22167
10.0,1,96.229466
10.0,1,96.229466
10.0,1,96.235775
-10.0,1,96.235775
-10.0,1,96.243929
10.0,1,96.248074
10.0,1,96.25008
-10.0,1,96.25461
-10.0,1,96.263229
10.0,1,96.265234
-10.0,1,96.267241
10.0,1,96.269247
10.0,1,96.276504
-10.0,1,96.27851
-10.0,1,96.280517
10.0,1,96.282524
-10.0,1,96.294787
10.0,1,96.29696
-10.0,1,96.298465
-10.0,1,96.300576
-10.0,1,96.309411
-10.0,1,96.309411
10.0,1,96.314392
3.0,1,96.316314
10.0,1,96.325842
-10.0,1,96.325842
10.0,1,96.3302
-10.0,1,96.3302
-10.0,1,96.338732
10.0,1,96.341199
-10.0,1,96.341199
10.0,1,96.346309
10.0,1,96.354728
10.0,1,96.357964
10.0,1,96.360412
10.0,1,96.362162
-10.0,1,96.372196
10.0,1,96.374778
10.0,1,96.377233
-10.0,1,96.378241
-10.0,1,96.386261
-10.0,1,96.389849
3.0,1,96.392114
-10.0,1,96.392114
3.0,1,96.405009
3.0,1,96.407014
10.0,1,96.40902
10.0,1,96.411214
10.0,1,96.419554
10.0,1,96.422558
-10.0,1,96.423586
-10.0,1,96.425896
10.0,1,96.436242
10.0,1,96.437573
10.0,1,96.437573
10.0,1,96.445446
3.0,1,96.452584
10.0,1,96.456953
-10.0,1,96.457961
-10.0,1,96.459539
3.0,1,96.468348
10.0,1,96.470073
-10.0,1,96.470073
10.0,1,96.47501
10.0,1,96.481022
-10.0,1,96.483028
10.0,1,96.487041
10.0,1,96.489047
10.0,1,96.497834
-10.0,1,96.49984
10.0,1,96.50385
-10.0,1,96.50819
10.0,1,96.518632
10.0,1,96.520055
10.0,1,96.520055
10.0,1,96.526009
10.0,1,96.535906
10.0,1,96.538313
10.0,1,96.54107
10.0,1,96.54107
-10.0,1,96.551942
-10.0,1,96.553046
10.0,1,96.553046
10.0,1,96.553046
10.0,1,96.565684
10.0,1,96.570642
10.0,1,96.572649
10.0,1,96.574655
10.0,1,96.586052
10.0,1,96.587903
10.0,1,96.591914
3.0,1,96.594775
10.0,1,96.603359
10.0,1,96.606611
10.0,1,96.608617
10.0,1,96.610624
10.0,1,96.624099
10.0,1,96.627167
10.0,1,96.627167
3.0,1,96.631175
-10.0,1,96.639835
10.0,1,96.641121
-10.0,1,96.645732
10.0,1,96.648304
-10.0,1,96.65555
10.0,1,96.657115
10.0,1,96.660851
-10.0,1,96.661907
10.0,1,96.670613
-10.0,1,96.670613
10.0,1,96.674047
10.0,1,96.676799
-10.0,1,96.683632
10.0,1,96.687645
10.0,1,96.68965
10.0,1,96.691655
10.0,1,96.700593
10.0,1,96.702599
10.0,1,96.704605
10.0,1,96.70661
-10.0,1,96.715769
10.0,1,96.717775
-10.0,1,96.71978
10.0,1,96.721785
10.0,1,96.731696
10.0,1,96.731696
10.0,1,96.731696
10.0,1,96.731696
-10.0,1,96.749017
-10.0,1,96.751022
10.0,1,96.753027
10.0,1,96.755032
-10.0,1,96.764117
10.0,1,96.766122
-10.0,1,96.768134
10.0,1,96.770139
-10.0,1,96.778
-10.0,1,96.780006
-10.0,1,96.782012
10.0,1,96.784017
-10.0,1,96.79207
10.0,1,96.79458
10.0,1,96.796585
3.0,1,96.79859
10.0,1,96.807683
10.0,1,96.809688
10.0,1,96.811692
10.0,1,96.813698
10.0,1,96.823808
10.0,1,96.825814
-10.0,1,96.827818
10.0,1,96.827818
10.0,1,96.837439
10.0,1,96.839445
10.0,1,96.839445
-10.0,1,96.839445
10.0,1,96.858008
10.0,1,96.860013
10.0,1,96.862019
10.0,1,96.864024
10.0,1,96.870209
10.0,1,96.870209
10.0,1,96.870209
10.0,1,96.870209
-10.0,1,96.888308
10.0,1,96.891337
-10.0,1,96.893342
-10.0,1,96.894847
3.0,1,96.903422
-10.0,1,96.90543
10.0,1,96.909717
10.0,1,96.909717
10.0,1,96.920077
-10.0,1,96.922083
10.0,1,96.924088
-10.0,1,96.926094
-10.0,1,96.932058
-10.0,1,96.932058
-10.0,1,96.932058
10.0,1,96.932058
-10.0,1,96.946673
10.0,1,96.948179
10.0,1,96.956529
-10.0,1,96.956529
10.0,1,96.964278
10.0,1,96.964278
10.0,1,96.964278
-10.0,1,96.964278
10.0,1,96.982051
10.0,1,96.984057
-10.0,1,96.986063
10.0,1,96.988068
10.0,1,96.99598
-10.0,1,96.997986
10.0,1,96.999992
-10.0,1,97.001999
10.0,1,97.008685
-10.0,1,97.012056
10.0,1,97.012056
10.0,1,97.012056
10.0,1,97.027022
10.0,1,97.028027
-10.0,1,97.030033
10.0,1,97.032259
10.0,1,97.04185
-10.0,1,97.04185
-10.0,1,97.043854
3.0,1,97.043854
10.0,1,97.054516
10.0,1,97.057818
-10.0,1,97.059571
10.0,1,97.062404
10.0,1,97.075292
10.0,1,97.076531
-10.0,1,97.076531
10.0,1,97.081789
10.0,1,97.091412
3.0,1,97.095249
10.0,1,97.095249
10.0,1,97.095249
10.0,1,97.107479
-10.0,1,97.108809
10.0,1,97.112611
-10.0,1,97.112611
3.0,1,97.122192
10.0,1,97.123198
10.0,1,97.127209
-10.0,1,97.129216
10.0,1,97.129216
10.0,1,97.139068
10.0,1,97.139068
10.0,1,97.145785
-10.0,1,97.152895
10.0,1,97.155963
10.0,1,97.155963
10.0,1,97.161595
-10.0,1,97.168386
10.0,1,97.174411
10.0,1,97.178424
10.0,1,97.18043
10.0,1,97.191108
-10.0,1,97.193114
10.0,1,97.19512
10.0,1,97.197127
10.0,1,97.207755
-10.0,1,97.209762
10.0,1,97.211769
10.0,1,97.213775
-10.0,1,97.220954
10.0,1,97.224966
-10.0,1,97.226972
-10.0,1,97.226972
-10.0,1,97.233035
10.0,1,97.233035
10.0,1,97.233035
10.0,1,97.233035
10.0,1,97.252086
10.0,1,97.254092
-10.0,1,97.256099
-10.0,1,97.258106
10.0,1,97.266839
10.0,1,97.269467
10.0,1,97.269467
-10.0,1,97.269467
10.0,1,97.283974
-10.0,1,97.285986
3.0,1,97.288574
10.0,1,97.290965
-10.0,1,97.299011
-10.0,1,97.301016
10.0,1,97.302838
-10.0,1,97.304841
10.0,1,97.313602
10.0,1,97.313602
10.0,1,97.313602
-10.0,1,97.313602
10.0,1,97.327938
10.0,1,97.327938
3.0,1,97.327938
10.0,1,97.327938
10.0,1,97.343205
-10.0,1,97.346315
10.0,1,97.349694
-10.0,1,97.350828
10.0,1,97.361055
-10.0,1,97.361055
10.0,1,97.36507
10.0,1,97.369084
10.0,1,97.378206
3.0,1,97.380212
-10.0,1,97.382221
-10.0,1,97.384231
-10.0,1,97.395417
10.0,1,97.395417
3.0,1,97.395417
10.0,1,97.395417
10.0,1,97.411595
10.0,1,97.415609
10.0,1,97.417616
10.0,1,97.419622
10.0,1,97.427202
3.0,1,97.430964
10.0,1,97.430964
10.0,1,97.436437
10.0,1,97.445149
10.0,1,97.447982
-10.0,1,97.449791
10.0,1,97.452307
-10.0,1,97.459899
-10.0,1,97.461609
10.0,1,97.461609
10.0,1,97.461609
10.0,1,97.477152
-10.0,1,97.477152
10.0,1,97.481193
-10.0,1,97.481193
-10.0,1,97.490037
10.0,1,97.492806
-10.0,1,97.492806
10.0,1,97.496583
10.0,1,97.506047
10.0,1,97.506047
10.0,1,97.509651
10.0,1,97.513963
-10.0,1,97.522166
-10.0,1,97.522166
-10.0,1,97.524387
10.0,1,97.52819
10.0,1,97.537133
-10.0,1,97.537133
10.0,1,97.537133
-10.0,1,97.537133
10.0,1,97.551832
-10.0,1,97.551832
3.0,1,97.551832
10.0,1,97.557513
10.0,1,97.565443
3.0,1,97.565443
10.0,1,97.567967
10.0,1,97.572014
10.0,1,97.579118
-10.0,1,97.581125
10.0,1,97.581125
-10.0,1,97.581125
10.0,1,97.595111
-10.0,1,97.596219
10.0,1,97.599075
-10.0,1,97.599075
10.0,1,97.608564
10.0,1,97.608564
10.0,1,97.61696
10.0,1,97.618424
10.0,1,97.626994
-10.0,1,97.628999
10.0,1,97.63301
10.0,1,97.635016
10.0,1,97.643679
10.0,1,97.646976
-10.0,1,97.646976
-10.0,1,97.649158
-10.0,1,97.656252
10.0,1,97.658257
10.0,1,97.660262
-10.0,1,97.662269
10.0,1,97.67064
-10.0,1,97.672646
-10.0,1,97.674651
10.0,1,97.676156
-10.0,1,97.684601
-10.0,1,97.685618
-10.0,1,97.687188
-10.0,1,97.688681
10.0,1,97.696322
-10.0,1,97.698327
10.0,1,97.700332
10.0,1,97.702338
10.0,1,97.711148
10.0,1,97.715158
-10.0,1,97.715158
10.0,1,97.717163
10.0,1,97.724948
-10.0,1,97.724948
10.0,1,97.724948
-10.0,1,97.724948
10.0,1,97.741838
-10.0,1,97.741838
3.0,1,97.743843
3.0,1,97.745848
10.0,1,97.753494
10.0,1,97.757506
10.0,1,97.759511
-10.0,1,97.761516
-10.0,1,97.770758
3.0,1,97.773822
10.0,1,97.77621
10.0,1,97.7786
10.0,1,97.78747
10.0,1,97.789615
10.0,1,97.792582
10.0,1,97.792582
-10.0,1,97.801395
10.0,1,97.804707
10.0,1,97.804707
-10.0,1,97.807059
10.0,1,97.816862
10.0,1,97.818366
-10.0,1,97.820372
-10.0,1,97.822379
-10.0,1,97.828532
-10.0,1,97.830537
10.0,1,97.832541
10.0,1,97.834287
10.0,1,97.846877
-10.0,1,97.846877
-10.0,1,97.851188
10.0,1,97.853682
-10.0,1,97.860823
10.0,1,97.862828
10.0,1,97.864833
-10.0,1,97.866839
10.0,1,97.87533
-10.0,1,97.876355
-10.0,1,97.878561
10.0,1,97.880587
10.0,1,97.888837
-10.0,1,97.890843
-10.0,1,97.892849
10.0,1,97.895354
10.0,1,97.904243
10.0,1,97.904243
10.0,1,97.90901
10.0,1,97.911651
3.0,1,97.918279
10.0,1,97.922292
-10.0,1,97.924297
10.0,1,97.926302
10.0,1,97.933939
-10.0,1,97.933939
10.0,1,97.935944
-10.0,1,97.937949
10.0,1,97.950114
10.0,1,97.951552
-10.0,1,97.952579
10.0,1,97.956331
10.0,1,97.964705
10.0,1,97.967704
10.0,1,97.967704
10.0,1,97.971214
10.0,1,97.979215
10.0,1,97.98122
10.0,1,97.983226
10.0,1,97.985232
10.0,1,97.994114
3.0,1,97.99562
10.0,1,97.997625
10.0,1,97.99963
10.0,1,98.008666
10.0,1,98.010671
10.0,1,98.012676
10.0,1,98.014682
10.0,1,98.022893
-10.0,1,98.026369
10.0,1,98.028879
10.0,1,98.03012
-10.0,1,98.038852
10.0,1,98.040857
10.0,1,98.042862
10.0,1,98.044866
10.0,1,98.052624
10.0,1,98.059114
10.0,1,98.062104
-10.0,1,98.062104
10.0,1,98.072505
-10.0,1,98.074509
-10.0,1,98.074509
10.0,1,98.07852
10.0,1,98.086429
10.0,1,98.088437
3.0,1,98.090442
10.0,1,98.092448
-10.0,1,98.100105
-10.0,1,98.102111
3.0,1,98.104116
-10.0,1,98.106122
3.0,1,98.113164
10.0,1,98.117176
10.0,1,98.118181
10.0,1,98.122191
10.0,1,98.128765
-10.0,1,98.13077
-10.0,1,98.132776
10.0,1,98.136286
3.0,1,98.144766
10.0,1,98.148777
-10.0,1,98.150281
10.0,1,98.152285
10.0,1,98.159304
10.0,1,98.16131
-10.0,1,98.163314
10.0,1,98.166326
10.0,1,98.175647
10.0,1,98.176691
-10.0,1,98.178571
10.0,1,98.180477
10.0,1,98.190308
10.0,1,98.193339
-10.0,1,98.193339
-10.0,1,98.195346
10.0,1,98.202972
-10.0,1,98.20403
-10.0,1,98.205867
10.0,1,98.209088
10.0,1,98.213388
10.0,1,98.213388
10.0,1,98.213388
-10.0,1,98.213388
10.0,1,98.231146
3.0,1,98.233151
-10.0,1,98.235156
-10.0,1,98.235156
10.0,1,98.243052
-10.0,1,98.246807
-10.0,1,98.248813
-10.0,1,98.252824
-10.0,1,98.260291
10.0,1,98.262297
10.0,1,98.264307
10.0,1,98.266313
-10.0,1,98.274234
10.0,1,98.275981
-10.0,1,98.280972
10.0,1,98.284815
3.0,1,98.292105
-10.0,1,98.294113
10.0,1,98.295618
-10.0,1,98.297624
10.0,1,98.307355
10.0,1,98.307355
10.0,1,98.310916
10.0,1,98.314586
10.0,1,98.321044
10.0,1,98.325056
10.0,1,98.327061
10.0,1,98.329067
-10.0,1,98.338095
-10.0,1,98.3391
10.0,1,98.34199
10.0,1,98.34199
-10.0,1,98.350899
10.0,1,98.352904
10.0,1,98.354909
10.0,1,98.35892
10.0,1,98.36526
10.0,1,98.367266
10.0,1,98.371017
10.0,1,98.375027
10.0,1,98.383909
10.0,1,98.386765
10.0,1,98.390946
10.0,1,98.392952
10.0,1,98.402827
10.0,1,98.402827
10.0,1,98.405998
10.0,1,98.410157
10.0,1,98.417543
10.0,1,98.419669
10.0,1,98.420684
10.0,1,98.424107
10.0,1,98.430559
10.0,1,98.434311
10.0,1,98.436316
10.0,1,98.438321
10.0,1,98.447673
3.0,1,98.450182
-10.0,1,98.450689
10.0,1,98.452578
-10.0,1,98.461042
-10.0,1,98.463048
-10.0,1,98.465053
10.0,1,98.466058
10.0,1,98.476557
-10.0,1,98.476557
10.0,1,98.481184
10.0,1,98.48377
10.0,1,98.490431
-10.0,1,98.492437
10.0,1,98.494442
10.0,1,98.495447
10.0,1,98.507989
10.0,1,98.507989
10.0,1,98.510393
10.0,1,98.515221
-10.0,1,98.521821
10.0,1,98.522865
10.0,1,98.526648
10.0,1,98.528396
-10.0,1,98.745913
-10.0,1,98.747919
10.0,1,98.751931
10.0,1,98.753936
10.0,1,98.762576
10.0,1,98.765586
10.0,1,98.767591
10.0,1,98.769597
10.0,1,98.778068
10.0,1,98.781579
10.0,1,98.783586
10.0,1,98.785591
-10.0,1,98.79287
10.0,1,98.797384
10.0,1,98.799389
10.0,1,98.801394
10.0,1,98.810104
10.0,1,98.813394
3.0,1,98.814509
3.0,1,98.815605
-10.0,1,98.823357
10.0,1,98.826044
10.0,1,98.828208
-10.0,1,98.8304
-10.0,1,98.839103
10.0,1,98.841109
-10.0,1,98.843115
-10.0,1,98.844862
10.0,1,98.853806
-10.0,1,98.855811
3.0,1,98.857816
10.0,1,98.859821
-10.0,1,98.866487
10.0,1,98.868493
10.0,1,98.870497
10.0,1,98.872503
10.0,1,98.88147
10.0,1,98.88387
10.0,1,98.886171
10.0,1,98.888428
-10.0,1,98.895604
-10.0,1,98.895604
-10.0,1,98.899361
10.0,1,98.902056
10.0,1,98.911757
-10.0,1,98.911757
10.0,1,98.916626
-10.0,1,98.916626
10.0,1,98.926423
10.0,1,98.928429
-10.0,1,98.930434
10.0,1,98.93244
10.0,1,98.944678
10.0,1,98.946684
10.0,1,98.948689
10.0,1,98.9527
10.0,1,98.959479
-10.0,1,98.961489
-10.0,1,98.963494
3.0,1,98.965499
10.0,1,98.974906
10.0,1,98.976912
10.0,1,98.978917
3.0,1,98.980922
10.0,1,98.990522
10.0,1,98.992526
-10.0,1,98.994532
10.0,1,98.995537
10.0,1,99.003663
-10.0,1,99.005668
10.0,1,99.007673
10.0,1,99.009677
10.0,1,99.019377
10.0,1,99.021382
-10.0,1,99.023387
-10.0,1,99.025392
-10.0,1,99.032902
3.0,1,99.034907
10.0,1,99.036913
10.0,1,99.038919
10.0,1,99.049032
-10.0,1,99.050778
10.0,1,99.056856
3.0,1,99.058861
10.0,1,99.068792
-10.0,1,99.070797
